thread_id,brand,customer_tweet_id,customer_text,gold_reply,created_at
uber_61105,Uber_Support,61105,@Uber_Support I just would like to know why the FUCK!!! Is there a fare diff from my house to work and from work to my house HOW!! Dumb fuck,@129988 We're always here to help! Please visit for more info; https://t.co/XU87YePtz7.,Wed Nov 01 21:10:01 +0000 2017
uber_61107,Uber_Support,61107,@115873 @Uber_Support has quite possibly the worst customer service i’ve ever experienced,@129989 We're here to help! Send us a DM with your email address and more details of your so we can follow up.,Wed Nov 01 21:12:56 +0000 2017
uber_61109,Uber_Support,61109,@Uber_Support That page is behind a login page...What's the point replying to a robot.,@129990 We will be following up with you directly in order to ensure your account information is up to date. Please keep an eye on your email inbox.,Wed Nov 01 21:28:10 +0000 2017
uber_61110,Uber_Support,61110,@Uber_Support Why are all the help pages behind the login page? Users can't login can't access help. Weird.,@129990 We're here to help! Please send us a note via https://t.co/RY2a0oDSbF so we can connect.,Wed Nov 01 21:16:45 +0000 2017
uber_61113,Uber_Support,61113,"Really, @uber_support your going to charge me 3 times, when u have no drivers to get me?",@129991 We're sorry to hear this was your experience. Can you please contact us via https://t.co/1xM0TILvAI so our team can connect?,Wed Nov 01 21:11:24 +0000 2017
uber_61115,Uber_Support,61115,Why are you consistently like this @Uber_Support? https://t.co/YZwUQV3cDh,"@129992 Here to help! Send us a note here, https://t.co/y4EDPcVZOI, and our team will follow up.",Wed Nov 01 21:09:37 +0000 2017
uber_61117,Uber_Support,61117,@Uber_Support We have already emailed 6 Times and no response.,@129993 We've been in touch via DM!,Wed Nov 01 21:29:36 +0000 2017
uber_61119,Uber_Support,61119,@115873 @Uber_Support new to UBer and was charged a 50 dollar cleaning fee and had zero food drink or items. #criminals #bewareofuber #retweet,@129993 We're so sorry this was your experience. Please send us a note here; https://t.co/a6RfeBkKmr so our team can assist.,Wed Nov 01 21:10:38 +0000 2017
uber_61123,Uber_Support,61123,@Uber_Support hi. I have been trying to sign up for Uber ride share for a while. How do I sign up for it? Where do I need to leave my email?,"@129994 Here to help! For more info regarding your concern, please visit: https://t.co/S1D4kgPTfO",Wed Nov 01 21:09:46 +0000 2017
uber_61125,Uber_Support,61125,@Uber_Support I did receive the email a few days ago.,@129995 Happy to help clarify! At this time we're all sold out for the LA ride passes. Stay tuned for other offers and promotions in the future.,Wed Nov 01 21:28:01 +0000 2017
uber_61128,Uber_Support,61128,@Uber_Support @129995 that’s not clarifying why people received this email but no follow up https://t.co/fsP9aEK5wf,"@127426 Hey, Rosie. Go ahead and DM us your account email for a follow-up.",Wed Nov 01 22:13:47 +0000 2017
uber_61126,Uber_Support,61126,Hey @115873 what happened with ride pass today? Set an alarm and it was nowhere to be found in your app.,"@129995 If you did not receive the email, then you were not selected this month. Keep an eye out for future opportunities.",Wed Nov 01 20:37:24 +0000 2017
uber_61132,Uber_Support,61132,@115873 @115877 @Uber_Support can you explain https://t.co/IlEWOlRfXM,@129996 We're here to help! Please send us a DM with your email address and details of your concern so we can assist.,Wed Nov 01 21:15:50 +0000 2017
uber_62322,Uber_Support,62322,@115873 not cool to be charged for 20 minutes extra after being dropped off...,@130276 We're sorry to hear this was your experience. Contact us via https://t.co/WFtPA6RjWt and we'll be in touch.,Wed Nov 01 21:28:59 +0000 2017
uber_62324,Uber_Support,62324,@Uber_Support For the second time you guys deserved my ride pass payment. Last time you asked me to wait for an email that never came.,@130277 Hello! Thanks for your patience. Please check your DM for our reply.,Wed Nov 01 21:07:39 +0000 2017
uber_62326,Uber_Support,62326,@Uber_Support I was able to finally speak with your customer service department #aweeklater,@130278 Glad we could help. Please let us know if you need additional help.,Wed Nov 01 21:48:19 +0000 2017
uber_62327,Uber_Support,62327,@115877 I have sent you several messages about an big time screwup and all you say is can't help! What is customer serve number!NOW!,@130278 Happy to further assist you. Can you please send us a DM (direct message) with your email address and additional details?,Wed Nov 01 21:30:31 +0000 2017
uber_62331,Uber_Support,62331,"@Uber_Support hi, what are the qualifications for uber ride pass? I use uber almost daily and I still don’t see it coming up.","@130279 Riders are selected at random for ride pass eligibility, please visit https://t.co/3h8wdQ4EJK to learn more.",Wed Nov 01 21:07:47 +0000 2017
uber_62333,Uber_Support,62333,"@Uber_Support Wow your customer chat keeps shutting me out, won't give me any services at all. I am very upset.",@130280 We see your outreach and a member of our team will be following up via email as soon as possible. We appreciate your patience.,Wed Nov 01 21:33:48 +0000 2017
uber_62335,Uber_Support,62335,Thanks for nothing @Uber_Support @115877 @115873 ! My issue was resolved in that you confirmed my food never arrived. https://t.co/R1hwY0GAUK,@130281 Happy to further assist you. Can you please send us a DM (direct message) with your email address and additional details?,Wed Nov 01 21:21:01 +0000 2017
uber_62337,Uber_Support,62337,@Uber_Support my driver canceled when he was 1 min. away. My new driver was 7 away so I walked to make it 4 minutes away— now this. Come on! https://t.co/TfrcwUQHpg,"@130282 Here to help, Jenna. Send us a note at https://t.co/593jusCquh so our team can connect.",Wed Nov 01 21:22:40 +0000 2017
uber_62339,Uber_Support,62339,@130284 @115877 I was sick af,@130283 We're here to help! Please send us a DM with your email address so we assist.,Wed Nov 01 21:19:48 +0000 2017
uber_62343,Uber_Support,62343,Is @3542 the same app as @115873 or it is a different app?,@130285 Here to help. Send us a note at https://t.co/zUe0dj6yoX so our team can connect.,Wed Nov 01 21:16:51 +0000 2017
uber_63231,Uber_Support,63231,@Uber_Support why is your support so trash? I've had 3 dumb drivers today and all I get are credits back. Foh,@130509 We're so sorry for the trouble! Please send us a DM with your email address so we can assist.,Wed Nov 01 21:44:09 +0000 2017
uber_63233,Uber_Support,63233,@115873 So bad ever .,@130510 We're here to help! Send us a DM with your email address and more details so we can follow up.,Wed Nov 01 21:43:03 +0000 2017
uber_63239,Uber_Support,63239,@Uber_Support the link in flat rate email doesn’t work,@130511 If the link isn't working the passes in your area are probably sold out. Will you please clarify which city you are in? We'll look into it.,Wed Nov 01 20:21:14 +0000 2017
uber_63241,Uber_Support,63241,@Uber_Support I was told @130513 was responsible for changing their own menu. On the app,@130512 That is correct. The restaurant would need to update the wrong items on their menu in-app.,Wed Nov 01 22:16:04 +0000 2017
uber_63242,Uber_Support,63242,"Hey @130513 I would love to order with @115877 at your National Harbor, MD location but the menu is screwed up.",@130512 We're here to help! Please send us a DM with your email address so we can assist.,Wed Nov 01 21:37:04 +0000 2017
uber_63249,Uber_Support,63249,@Uber_Support has been egregiously exhausting lately. Crazy wait times but fee charged for canceling an uber that's 10 min away &amp; counting?,"@130515 Here to help! Send us a note here, https://t.co/h840Iouehc, and our team will follow up.",Wed Nov 01 21:33:49 +0000 2017
uber_63251,Uber_Support,63251,@Uber_Support I can't sign in to my account because it was disabled. And I can't reply to your email because my Uber account email is wrong !,@130516 Please visit https://t.co/RY2a0oDSbF to send us a note and update your email address. From there a member of our team will be in touch.,Wed Nov 01 21:55:14 +0000 2017
uber_63254,Uber_Support,63254,@Uber_Support They answered me the same thing for the third time but i'm unable to reply \o/ It's a joke right ?,"@130516 Hi, Xavier. Please send us a DM with your account email address and we'll be in touch.",Thu Nov 02 10:38:29 +0000 2017
uber_63252,Uber_Support,63252,@Uber_Support you cannot receive my email because the address is wrong. Please say to French Uber support to call me. 2 weeks that I wait !,@130516 Here to help! Please reach out here: https://t.co/ACn231rQL4 for more info on how to update your account information.,Wed Nov 01 21:20:58 +0000 2017
uber_63257,Uber_Support,63257,@Uber_Support you need to explain to your drivers to get gas before pick up. This guy stops to get gas during a ride ??? Wtf,@130517 We apologize for any inconvenience. Kindly send a note here: https://t.co/DX2FSSIvsv so we can connect.,Wed Nov 01 21:36:17 +0000 2017
uber_63260,Uber_Support,63260,Hello @Uber_Support I was charged for a ride that I did not take. The driver never picked me up and said that I was on a trip.,@130518 We're here to help! Please send us a note via https://t.co/1xM0TILvAI so we can connect.,Wed Nov 01 21:33:26 +0000 2017
uber_63263,Uber_Support,63263,@115877 Just tried @115877 and they got my order wrong AGAIN. 3 our of 4 orders now have been wrong.,@130519 Will you please DM us with your email address associated with your account and the order details? We'll look into it.,Wed Nov 01 21:21:39 +0000 2017
uber_63267,Uber_Support,63267,.@115873 please let your drivers know that not stopping at a crosswalk &amp; make gestures that they will run you over &amp; kill you is unacceptable.,@130520 We're here to help! Send us a DM with your email address so we can follow up.,Wed Nov 01 21:28:12 +0000 2017
uber_63270,Uber_Support,63270,@115873 You promise flat fare of $3.49 in your pass and then charge 30 bucks for the trip? What's going on here? https://t.co/Hkkiu7wsxo,@130521 We can definitely take a closer look! Contact us here https://t.co/KKiIpUiUte so we can help.,Wed Nov 01 21:31:08 +0000 2017
uber_63272,Uber_Support,63272,@Uber_Support And being just under an hour late to a time-sensitive event is certainly not ok with me. Idk if he thinks he's gonna get paid more or......,@130522 We're so sorry for the trouble! Please send us a note here; https://t.co/y4EDPcVZOI so our team can assist.,Wed Nov 01 21:37:49 +0000 2017
uber_63277,Uber_Support,63277,Hey @115873 why do riders get charged for cancelling but I can have two drivers cancel on me after waiting 20 minutes for the pickup?,@130523 We're sorry to hear this was your experience. Contact us via https://t.co/e8HVorX5rh and we'll be in touch.,Wed Nov 01 21:33:12 +0000 2017
uber_63279,Uber_Support,63279,"@Uber_Support my insurance is updated, but I can't drive. What's going on?",@130524 We're here to help! Please send us a note via https://t.co/uRjsQ64qLY so we can assist further.,Wed Nov 01 21:24:03 +0000 2017
uber_63281,Uber_Support,63281,"@Uber_Support This response highlights a taxi experience, not today's food experience",@130525 Here to help and sorry for the confusion! Please send us a note at https://t.co/ptj11JUNYu and we'll be happy to look into this for you.,Wed Nov 01 21:47:27 +0000 2017
uber_63282,Uber_Support,63282,@Uber_Support I don't understand why it sets a time then jumps by 10 minutes..help please,@130525 We're here to help! Please send us a note here; https://t.co/e8HVorX5rh so our team can assist.,Wed Nov 01 21:42:20 +0000 2017
uber_63293,Uber_Support,63293,@115877 what's with the constantly changing time frame for delivery?,@130525 Here to help! Check out https://t.co/XIlkOBtUEy to learn about the estimated time of delivery.,Sat Oct 28 23:18:15 +0000 2017
uber_64266,Uber_Support,64266,"@Uber_Support There is no app menu, it switches between 'location' and map screens. New question, how do I cancel my account completely? I don't want any active cards.","@130742 Here to help! Follow up here; https://t.co/3eYc7uUEUm, and our team will connect right away.",Thu Nov 30 08:32:16 +0000 2017
uber_64267,Uber_Support,64267,How do I remove my credit card details from your #UberEats system? @115877 @Uber_Support @3647,@130742 Here to help! Please follow the link https://t.co/ustplGSv8H for more info.,Thu Nov 30 08:21:56 +0000 2017
uber_64270,Uber_Support,64270,Should we really be waiting over 15 minutes for food from the next suburb to be delivered because your uber bicycle is a slow rider and then hands you soggy food.. @3706 @115877 #wasteofmoney #disappointed #ubereats #coldandsoggy #binit #betterstartcooking,@130743 Here to help! Send us a note at https://t.co/OWBkgXcbMl so our team will follow up.,Thu Nov 30 08:25:12 +0000 2017
